"folderlist$BookmarkFolder","BookMark","BookMarkDescription"
"Math &amp; Stats","http://en.wikipedia.org/wiki/Pascal%27s_triangle","Pascal&#39;s triangle - Wikipedia, the free encyclopedia"
"Math &amp; Stats","http://higherperspective.com/2014/02/genius-child-kicked-school-able-learn-win-nobel-peace-prize.html","Genius Child Kicked Out Of School For &quot;Not Being Able To Learn&quot; Could Win Nobel Peace Prize |Higher Perspective"
"Math &amp; Stats","http://www.cygnus-software.com/downloads/downloads.htm","Fractal eXtreme: Downloads"
"Math &amp; Stats","http://www.theblaze.com/stories/2014/03/20/mathematician-thinks-theres-a-way-to-pick-your-lotto-numbers-with-a-greater-chance-to-win/","Mathematician Thinks There’s a Way to Pick Your Lotto Numbers With a Greater Chance to Win | TheBlaze.com"
"Math &amp; Stats","https://open.umn.edu/opentextbooks/SearchResults.aspx?subjectAreaId=7","Open Textbook Library"
"Fractals","http://sprott.physics.wisc.edu/carlson/","Carlson&#39;s Fractal Gallery"
"DLM","http://dlmreport.com/administrator/?token=327350","dlmReport - Administration"
"DLM","http://www.huffingtonpost.com/wendell-potter/surprise-a-nice-little-gi_b_1694848.html","Wendell Potter: Surprise! A Nice Little Gift From ObamaCare Directly to Millions of Us"
"DLM","http://www.realclearpolitics.com/articles/2012/11/08/the_case_of_the_missing_white_voters_116106.html","The Case of the Missing White Voters | RealClearPolitics"
"DLM","http://www.theatlanticwire.com/technology/2013/01/google-twitter-government-information-requests/61491/","The Government Is Still Trying to Spy on a Lot of Your Twitter and Google Data - Technology - The Atlantic Wire"
"DLM","http://www.americanthinker.com/2013/01/encounter_with_a_low-info_voter.html?utm_source=twitterfeed&utm_medium=facebook","Articles: Encounter with a Low-Info Voter"
"DLM","http://www.washingtonguardian.com/not-so-hot-breakfast","During drawdown, Pentagon cuts cooked breakfast for some troops in Afghanistan | Washington Guardian"
"DLM","http://www.commentarymagazine.com/ponnur-future-of-conservatism/","What Is the Future of Conservatism? « Commentary Magazine"
"DLM","http://online.wsj.com/article/SB10001424127887324156204578273611039517142.html?mod=WSJ_hpp_LEFTTopStories#articleTabs%3Dcomments","U.S. Economy Contracts in Fourth Quarter - WSJ.com"
"DLM","http://www.nypost.com/p/news/local/queens/rubber_roomer_seat_OWvruBRA85C3E6mmIEiPTM","EXCLUSIVE: Perv music teacher Aryeh Eller, who only worked one year full time, has collected $1 million for 13 years in rubber room - NYPOST.com"
"DLM","http://www.ft.com/cms/s/0/20429caa-6a49-11e2-a3db-00144feab49a.html?ftcamp=published_links%2Frss%2Fworld_us%2Ffeed%2F%2Fproduct","US pension insurer warns of rising deficit - FT.com"
"DLM","http://www.huffingtonpost.com/2013/01/30/obamacare-glitch-priced-out-of-health-care_n_2585695.html","Obamacare &#39;Glitch&#39; Allows Some Families To Be Priced Out Of Health Insurance"
"DLM","http://chicksontheright.com/categories/the-makeover-and-or-miscellaneous/item/23755-this-just-never-gets-old#pagejump","WARNING: Really Foul Language In This Post. (Because That&#39;s How Liberals Communicate.) - Chicks on the Right"
"DLM","http://cnsnews.com/news/article/irs-cheapest-obamacare-plan-will-be-20000-family","IRS: Cheapest Obamacare Plan Will Be $20,000 Per Family | CNS News"
"DLM","http://www.gopusa.com/freshink/2013/02/02/wounded-warrior-project-rejects-funds-from-local-church/","» Wounded Warrior Project Rejects Funds from Local Church » Fresh Ink -- GOPUSA"
"DLM","http://radio.foxnews.com/toddstarnes/wp-content/uploads/2013/02/woundedwarrior.jpg","woundedwarrior.jpg (JPEG Image, 1146 × 1000 pixels) - Scaled (80%)"
"DLM","https://www.google.com/search?q=michele%20obama&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:en-US:official&client=firefox-a#hl=en&client=firefox-a&hs=Ihx&tbo=d&rls=org.mozilla:en-US%3Aofficial&sclient=psy-ab&q=michelle%20obama%20disbarred&oq=&gs_l=&pbx=1&bav=on.2,or.r_gc.r_pw.r_qf.&bvm=bv.41867550,d.aWc&fp=4d37f54eab124421&biw=1526&bih=800&pf=p&pdl=300","michelle obama disbarred - Google Search"
"DLM","http://danieljmitchell.wordpress.com/2013/01/31/rather-than-helping-the-poor-higher-tax-rates-redistribute-rich-people/","Rather than Helping the Poor, Higher Tax Rates Redistribute Rich People « International Liberty"
"DLM","http://finance.yahoo.com/news/eight-retailers-that-will-close-the-most-stores-173320796.html","Eight Retailers That Will Close the Most Stores - Yahoo! Finance"
"DLM","http://www.cnbc.com/id/100431822","Consumers Taking Financial Hit From Rising Fuel Prices"
"DLM","http://www.examiner.com/article/retired-wash-supreme-court-justice-joins-obama-birther-fight","Retired Wash. Supreme Court justice joins Obama birther fight - National Republican | Examiner.com"
"DLM","http://news.yahoo.com/postal-cut-saturday-mail-trim-costs-121746412.html;_ylt=A2KJ3Cd6VxJRwmwAmErQtDMD","Postal Service to Cut Saturday Mail - Yahoo! News"
"DLM","http://www.nationaljournal.com/daily/senator-bob-menendez-spent-up-to-87-of-his-savings-to-repay-donor-for-dominican-republic-flights-20130205","Bob Menendez Spent Up to 87 Percent of Wealth Paying Back Donor - NationalJournal.com"
"DLM","http://www.dailymail.co.uk/news/article-2274151/NHS-scandal-Hospital-box-tick-culture-cost-hundreds-lives.html","NHS scandal: Hospital &#39;box-tick&#39; culture that cost hundreds of lives | Mail Online"
"DLM","http://m.cnsnews.com/blog/terence-p-jeffrey/karl-rove-not-conservative","Karl Rove Is Not a Conservative | CNS News Mobile"
"DLM","http://m.newsbusters.org/blogs/brent-bozell/2013/02/05/bozell-column-karl-rove-vs-far-right","Bozell Column: Karl Rove vs. the &#39;Far Right&#39; | NewsBusters"
"DLM","http://www.aei-ideas.org/2013/02/the-cbo-the-national-debt-and-edmund-burke/","The CBO, the national debt, and Edmund Burke | AEIdeas"
"DLM","http://politicaloutcast.com/2013/02/gays-not-satisfied-if-boy-scouts-open-doors-to-gays/","Gays Not Satisfied If Boy Scouts Open Doors to Gays : Political Outcast"
"DLM","http://www.foxnews.com/politics/2013/02/06/cutbacks-in-subsidies-indicate-future-solar-may-be-dimming/","Solar subsidies dim, putting future of industry in doubt | Fox News"
"DLM","http://www.foxnews.com/politics/2013/02/06/jail-time-for-food-labels/","Supermarkets cry foul as FDA proposes new food labeling rule under ObamaCare | Fox News"
"DLM","http://www.cnbc.com/id/100441340","Currency Wars Return, 1930s Style: Who Will Lose Out?"
"DLM","http://www.nationalreview.com/corner/340174/voter-fraud-never-happens-keeps-coming-back-john-fund","The Voter Fraud That ‘Never Happens’ Keeps Coming Back - By John Fund - The Corner - National Review Online"
"DLM","http://www.federalnewsradio.com/534/3220878/IRS-budget-woes-shrinking-staff-threaten-to-derail-agency","IRS budget woes, shrinking staff threaten to derail agency - FederalNewsRadio.com"
"DLM","http://news.usni.org/2013/02/08/navy-lincoln-refueling-delayed-will-hurt-carrier-readiness","Navy: Lincoln Refueling Delayed, Will Hurt Carrier Readiness | USNI News"
"DLM","http://finance.yahoo.com/news/the-states-people-are-fleeing-in-2013-194007689.html","The States People Are Fleeing In 2013 - Yahoo! Finance"
"DLM","http://beforeitsnews.com/u-s-politics/2013/02/fema-ordered-102000-boxcars-with-shackles-2445856.html","FEMA Ordered 102,000 Boxcars With Shackles | U. S. Politics"
"DLM","http://thecaucus.blogs.nytimes.com/2013/02/08/lews-cayman-islands-fund-a-likely-issue-at-confirmation-hearings/","Lew&#39;s Cayman Islands Fund a Likely Issue at Confirmation Hearings - NYTimes.com"
"DLM","http://dailycaller.com/2013/02/07/brown-universitys-student-health-plan-will-cover-sex-changes/","Brown University&#39;s student health plan will cover sex changes | The Daily Caller"
"DLM","http://apnews.myway.com/article/20130210/DA4BQ27O1.html","My Way News - How Obama is wielding executive power in 2nd term"
"DLM","http://www.latimes.com/health/la-me-doctors-20130210,0,1509396.story","State lacks doctors to meet demand of national healthcare law - latimes.com"
"DLM","http://www.officialarturdavis.com/2013/02/the-house-that-rove-built/","The House That Rove Built | Official Artur Davis"
"DLM","http://news.yahoo.com/why-you%E2%80%99re-to-blame-for-the-deficit--and-what-to-do-about-it-203845406.html","Why you’re to blame for the deficit, and what to do about it - Yahoo! News"
"DLM","http://www.byliner.com/originals/heres-the-deal","Here’s the Deal | A Byliner Original Story"
"DLM","http://www.americanthinker.com/2013/02/jason_kissner_recently_questioned_president.html","Articles: Reconstructing Obama&#39;s Columbia Transcript"
"DLM","http://online.wsj.com/article/SB10001424127887323511804578296001368122888.html?mod=WSJ_hp_LEFTWhatsNewsCollection#articleTabs%3Darticle","Millions Improperly Claimed U.S. Phone Subsidies - WSJ.com"
"DLM","http://danieljmitchell.wordpress.com/2013/02/06/after-reviewing-the-federal-reserves-lousy-track-record-thomas-sowell-asks-why-such-a-deeply-flawed-institution-should-be-allowed-to-accumulate-more-power/","After Reviewing the Federal Reserve’s Lousy Track Record, Thomas Sowell Asks Why such a Deeply Flawed Institution Should Be Allowed to Accumulate more Power « International Liberty"
"DLM","http://www.nytimes.com/2013/02/03/business/americans-closest-to-retirement-were-hardest-hit-by-recession.html?hp&_r=2&","Americans Closest to Retirement Were Hardest Hit by Recession - NYTimes.com"
"DLM","http://www.reuters.com/article/2013/02/13/us-retail-sales-idUSBRE91C0U520130213","Retail sales growth slows as higher taxes kick in | Reuters"
"DLM","http://www.washingtonpost.com/national/health-science/2013/02/15/cb9d56ac-779c-11e2-8f84-3e4b513b1a13_print.html","Money runs low for health insurance in state high-risk pools - The Washington Post"
"DLM","http://hosted.ap.org/dynamic/stories/U/US_HEALTH_OVERHAUL_PRE_EXISTING_CONDITIONS?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2013-02-16-04-00-09","Healthcare High risk fund AP"
"DLM","http://radio.foxnews.com/toddstarnes/top-stories/students-told-to-remove-patriotic-bandanas.html","Students Told to Remove Patriotic Bandanas | FOX News &amp; Commentary: Todd Starnes"
"DLM","http://www.sec.gov/about/laws/wallstreetreform-cpa.pdf","wallstreetreform-cpa.pdf (application/pdf Object)"
"DLM","http://www.ft.com/intl/cms/s/0/b2bce37c-7644-11e2-8eb6-00144feabdc0.html","US business hits out at ‘Obamacare’ costs - FT.com"
"DLM","http://www.mediaite.com/online/obamas-minimum-wage-fallacy-golden-intentions-does-not-mean-golden-results/","Obama’s Minimum Wage Fallacy: Golden Intentions Does Not Mean Golden Results | Mediaite"
"DLM","http://www.nytimes.com/2013/02/03/business/americans-closest-to-retirement-were-hardest-hit-by-recession.html?hp&_r=3&","Americans Closest to Retirement Were Hardest Hit by Recession - NYTimes.com"
"DLM","http://finance.yahoo.com/news/degree-drawn-red-ink-021000044.html","A Degree Drawn in Red Ink - Yahoo! Finance"
"DLM","http://www.aei-ideas.org/2013/02/the-key-number-in-obamas-minimum-wage-plan-isnt-9-its-2014/","The key number in Obama’s minimum wage plan isn’t $9, it’s 2014 | AEIdeas"
"DLM","http://www.nytimes.com/2013/02/03/business/americans-closest-to-retirement-were-hardest-hit-by-recession.html?hp&_r=4&","Americans Closest to Retirement Were Hardest Hit by Recession - NYTimes.com"
"DLM","http://www.nytimes.com/2013/02/20/business/college-degree-required-by-increasing-number-of-companies.html?partner=MYWAY&ei=5065&_r=1&","College Degree Required by Increasing Number of Companies - NYTimes.com"
"DLM","http://news.yahoo.com/detroits-financial-crisis-now-governors-hands-080206730.html;_ylt=A2KJ2PZ84iRRRz8AI5fQtDMD","Detroit&#39;s financial crisis now in governor&#39;s hands - Yahoo! News"
"DLM","http://discussions.orlandosentinel.com/20/orlnews/os-universal-part-time-insurance-20130219/10","Universal to drop health insurance for part-time workers"
"DLM","http://finance.yahoo.com/news/10-things-credit-bureaus-won-210228856.html","10 Things Credit Bureaus Won’t Say - Yahoo! Finance"
"DLM","http://www.marketwatch.com/story/why-your-boss-is-dumping-your-wife-2013-02-22","Why your boss is dumping your wife - MarketWatch"
"DLM","http://www.usnews.com/news/articles/2013/02/22/obama-administration-moves-forward-on-climate-change-without-congress","Obama Administration Moves Forward on Climate Change Without Congress - US News and World Report"
"DLM","http://www.telegraph.co.uk/finance/economics/9889410/Britains-credit-rating-downgraded-from-AAA-to-Aa1.html","Britain&#39;s credit rating downgraded from AAA to Aa1 - Telegraph"
"DLM","http://www.usatoday.com/story/news/politics/2013/02/24/obama-sequester-state-by-state-mccain-pfeiffer/1943173/","White House details sequestration cuts by state"
"DLM","http://news.yahoo.com/nra-uses-justice-memo-accuse-obama-guns-084745794.html","NRA Uses Justice Memo to Accuse Obama on Guns - Yahoo! News"
"DLM","http://chicksontheright.com/posts/item/23868-just-in-case-you-forgot-why-unions-suck","Just In Case You Forgot Why Unions SUCK... - Chicks on the Right"
"DLM","http://www.bloomberg.com/news/2013-02-20/why-should-taxpayers-give-big-banks-83-billion-a-year-.html","Why Should Taxpayers Give Big Banks $83 Billion a Year? - Bloomberg"
"DLM","http://freebeacon.com/chuck-todd-on-ofa-fundraising-this-just-looks-bad/","Chuck Todd on OFA Fundraising: ‘This Just Looks Bad’ | Washington Free Beacon"
"DLM","http://www.weeklystandard.com/blogs/carney-unable-defend-ofa-arragnment-hurries-away-podium_703230.html","Carney Unable to Defend OFA Arrangement, Hurries Away From Podium | The Weekly Standard"
"DLM","http://cnsnews.com/news/article/new-obamacare-regulation-invites-whistleblower-complaints","New Obamacare Regulation Invites Whistleblower Complaints | CNS News"
"DLM","http://redflagnews.com/headlines/report-obamas-campaign-paid-over-5-million-to-law-firm-to-keep-his-ids-sealed","FEC Report: Obama’s Campaign Paid Over 5 Million To Law Firm... To Keep His Records Sealed? | RedFlagNews.com"
"DLM","http://washingtonexaminer.com/article/2522593","ABC broadcast edits out Michelle Obama claim that Chicago teen was killed by an ‘automatic weapon’ | WashingtonExaminer.com"
"DLM","http://www.bloomberg.com/news/2013-02-26/fed-faces-explaining-billion-dollar-losses-in-stress-of-qe3-exit.html","Fed Faces Explaining Billion-Dollar Losses in QE Exit Stress - Bloomberg"
"DLM","http://www.nationalreview.com/corner/341589/gao-report-obamacare-adds-62-trillion-long-term-deficit-andrew-stiles","GAO Report: Obamacare Adds $6.2 Trillion to Long-Term Deficit - By Andrew Stiles - The Corner - National Review Online"
"DLM","http://www.infowars.com/city-wants-power-to-disarm-individuals-during-crisis/","» City Wants Power to “Disarm Individuals” During Crisis Alex Jones&#39; Infowars: There&#39;s a war on for your mind!"
"DLM","http://www.washingtontimes.com/news/2013/feb/26/illegal-immigrants-released-detention-centers-sequ/","Illegal immigrants set free from detention centers as sequester approaches - Washington Times"
"DLM","https://www.facebook.com/photo.php?fbid=10151326945898429&set=a.10150571547798429.385405.208357853428&type=1&theater","Facebook - Sequestration cartoon"
